0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000000
0,00000602
0,00001677
0,00002839
0,00004091
0,00005435
0,00006877
0,00008418
0,00010061
0,00011810
0,00013668
0,00015637
0,00017719
0,00019918
0,00022235
0,00024673
0,00027232
0,00029915
0,00032721
0,00035653
0,00038711
0,00041894
0,00045203
0,00048637
0,00052195
0,00055878
0,00059682
0,00063606
0,00067649
0,00071809
0,00076082
0,00080466
0,00084958
0,00089554
0,00094251
0,00099046
0,00103934
0,00108911
0,00113973
0,00119115
0,00124333
0,00129623
0,00134979
0,00140398
0,00145874
0,00151402
0,00156979
0,00162600
0,00168261
0,00173957
0,00179686
0,00185442
0,00191224
0,00197028
0,00202851
0,00208692
0,00214548
0,00220420
0,00226305
0,00232204
0,00238118
0,00244047
0,00249994
0,00255961
0,00261952
0,00267971
0,00274022
0,00280111
0,00286246
0,00292434
0,00298684
0,00305005
0,00311408
0,00317904
0,00324506
0,00331228
0,00338085
0,00345093
0,00352268
0,00359629
0,00367195
0,00374986
0,00383024
0,00391332
0,00399932
0,00408850
0,00418112
0,00427745
0,00437776
0,00448234
0,00459149
0,00470551
0,00482473
0,00494947
0,00508006
0,00521683
0,00536013
0,00551032
0,00566775
0,00583278
0,00600578
0,00618710
0,00637712
0,00657622
0,00678474
0,00700308
0,00723159
0,00747063
0,00772057
0,00798175
0,00825453
0,00853924
0,00883621
0,00914578
0,00946824
0,00980389
0,01015302
0,01051591
0,01089281
0,01128395
0,01168956
0,01210985
0,01254501
0,01299519
0,01346054
0,01394120
0,01443726
0,01494880
0,01547590
0,01601857
0,01657684
0,01715069
0,01774011
0,01834502
0,01896536
0,01960102
0,02025189
0,02091782
0,02159865
0,02229420
0,02300427
0,02372864
0,02446708
0,02521933
0,02598512
0,02676418
0,02755621
0,02836089
0,02917792
0,03000696
0,03084767
0,03169972
0,03256275
0,03343639
0,03432030
0,03521410
0,03611742
0,03702990
0,03795116
0,03888084
0,03981857
0,04076397
0,04171669
0,04267637
0,04364265
0,04461518
0,04559362
0,04657763
0,04756688
0,04856105
0,04955981
0,05056287
0,05156992
0,05258068
0,05359487
0,05461221
0,05563245
0,05665534
0,05768063
0,05870810
0,05973753
0,06076870
0,06180143
0,06283551
0,06387078
0,06490706
0,06594420
0,06698204
0,06802045
0,06905930
0,07009847
0,07113785
0,07217733
0,07321683
0,07425625
0,07529552
0,07633456
0,07737333
0,07841175
0,07944979
0,08048740
0,08152454
0,08256118
0,08359729
0,08463287
0,08566788
0,08670233
0,08773619
0,08876947
0,08980217
0,09083429
0,09186583
0,09289681
0,09392722
0,09495708
0,09598640
0,09701519
0,09804347
0,09907124
0,10009853
0,10112534
0,10215168
0,10317756
0,10420300
0,10522800
0,10625257
0,10727671
0,10830041
0,10932369
0,11034652
0,11136891
0,11239085
0,11341231
0,11443328
0,11545374
0,11647366
0,11749300
0,11851173
0,11952982
0,12054720
0,12156384
0,12257967
0,12359464
0,12460868
0,12562171
0,12663366
0,12764444
0,12865397
0,12966216
0,13066890
0,13167409
0,13267761
0,13367936
0,13467922
0,13567705
0,13667273
0,13766612
0,13865709
0,13964548
0,14063116
0,14161397
0,14259376
0,14357036
0,14454362
0,14551337
0,14647946
0,14744170
0,14839994
0,14935401
0,15030374
0,15124896
0,15218950
0,15312520
0,15405589
0,15498142
0,15590163
0,15681636
0,15772547
0,15862882
0,15952626
0,16041767
0,16130293
0,16218191
0,16305453
0,16392067
0,16478027
0,16563323
0,16647950
0,16731903
0,16815179
0,16897775
0,16979689
0,17060924
0,17141481
0,17221363
0,17300577
0,17379129
0,17457028
0,17534286
0,17610914
0,17686927
0,17762341
0,17837174
0,17911447
0,17985180
0,18058399
0,18131129
0,18203398
0,18275234
0,18346671
0,18417740
0,18488479
0,18558922
0,18629111
0,18699085
0,18768888
0,18838563
0,18908158
0,18977720
0,19047299
0,19116946
0,19186715
0,19256661
0,19326839
0,19397309
0,19468129
0,19539361
0,19611068
0,19683314
0,19756165
0,19829687
0,19903949
0,19979022
0,20054975
0,20131883
0,20209817
0,20288854
0,20369069
0,20450539
0,20533343
0,20617559
0,20703268
0,20790552
0,20879491
0,20970170
0,21062672
0,21157081
0,21253482
0,21351962
0,21452608
0,21555506
0,21660744
0,21768412
0,21878597
0,21991391
0,22106882
0,22225161
0,22346319
0,22470448
0,22597638
0,22727983
0,22861575
0,22998506
0,23138869
0,23282759
0,23430267
0,23581489
0,23736518
0,23895448
0,24058374
0,24225392
0,24396595
0,24572078
0,24751938
0,24936269
0,25125167
0,25318728
0,25517048
0,25720222
0,25928347
0,26141519
0,26359834
0,26583390
0,26812282
0,27046608
0,27286464
0,27531948
0,27783155
0,28040185
0,28303133
0,28572098
0,28847176
0,29128466
0,29416064
0,29710069
0,30010579
0,30317690
0,30631502
0,30952112
0,31279618
0,31614117
0,31955708
0,32304489
0,32660558
0,33024012
0,33394949
0,33773467
0,34159663
0,34553635
0,34955481
0,35365296
0,35783179
0,36209225
0,36643531
0,37086193
0,37537306
0,37996966
0,38465268
0,38942305
0,39428171
0,39922959
0,40426762
0,40939672
0,41461778
0,41993172
0,42533942
0,43084177
0,43643963
0,44213386
0,44792532
0,45381482
0,45980321
0,46589128
0,47207982
0,47836960
0,48476139
0,49125592
0,49785390
0,50455605
0,51136304
0,51827551
0,52529412
0,53241946
0,53965211
0,54699264
0,55444157
0,56199941
0,56966663
0,57744367
0,58533094
0,59332883
0,60143767
0,60965779
0,61798945
0,62643291
0,63498838
0,64365601
0,65243596
0,66132831
0,67033313
0,67945044
0,68868022
0,69802242
0,70747696
0,71704369
0,72672247
0,73651308
0,74641530
0,75642884
0,76655341
0,77678866
0,78713422
0,79758969
0,80815463
0,81882857
0,82961102
0,84050145
0,85149932
0,86260404
0,87381502
0,88513162
0,89655320
0,90807909
0,91970858
0,93144097
0,94327551
0,95521147
0,96724807
0,97938452
0,99162002
1,00395375
1,01638489
1,02891259
1,04153599
1,05425422
1,06706641
1,07997168
1,09296911
1,10605780
1,11923684
1,13250531
1,14586228
1,15930681
1,17283796
1,18645479
1,20015634
1,21394166
1,22780979
1,24175977
1,25579063
1,26990141
1,28409114
1,29835883
1,31270353
1,32712425
1,34162003
1,35618987
1,37083282
1,38554788
1,40033409
1,41519046
1,43011602
1,44510980
1,46017082
1,47529810
1,49049068
1,50574757
1,52106782
1,53645046
1,55189451
1,56739902
1,58296302
1,59858555
1,61426566
1,63000238
1,64579477
1,66164188
1,67754275
1,69349646
1,70950204
1,72555858
1,74166514
1,75782077
1,77402457
1,79027561
1,80657297
1,82291573
1,83930299
1,85573385
1,87220741
1,88872277
1,90527904
1,92187534
1,93851081
1,95518456
1,97189573
1,98864346
2,00542692
2,02224524
2,03909760
2,05598317
2,07290113
2,08985067
2,10683098
2,12384127
2,14088075
2,15794866
2,17504422
2,19216668
2,20931528
2,22648930
2,24368802
2,26091071
2,27815667
2,29542521
2,31271565
2,33002733
2,34735957
2,36471175
2,38208322
2,39947337
2,41688158
2,43430726
2,45174981
2,46920868
2,48668328
2,50417308
2,52167753
2,53919609
2,55672826
2,57427353
2,59183139
2,60940136
2,62698296
2,64457572
2,66217918
2,67979289
2,69741640
2,71504929
2,73269111
2,75034146
2,76799992
2,78566608
2,80333955
2,82101993
2,83870683
2,85639987
2,87409867
2,89180286
2,90951208
2,92722595
2,94494413
2,96266625
2,98039196
2,99812092
3,01585277
3,03358718
3,05132380
3,06906230
3,08680234
3,10454359
3,12228571
3,14002837
3,15777124
3,17551400
3,19325632
3,21099787
3,22873833
3,24647736
3,26421466
3,28194988
3,29968271
3,31741283
3,33513991
3,35286363
3,37058365
3,38829967
3,40601135
3,42371838
3,44142042
3,45911714
3,47680824
3,49449337
3,51217221
3,52984443
3,54750971
3,56516772
3,58281812
3,60046059
3,61809480
3,63572041
3,65333710
3,67094453
3,68854237
3,70613028
3,72370794
3,74127500
3,75883114
3,77637602
3,79390929
3,81143064
3,82893971
3,84643618
3,86391971
3,88138996
3,89884660
3,91628928
3,93371768
3,95113146
3,96853029
3,98591382
4,00328172
4,02063367
4,03796933
4,05528836
4,07259045
4,08987525
4,10714244
4,12439169
4,14162268
4,15883509
4,17602859
4,19320287
4,21035760
4,22749247
4,24460718
4,26170140
4,27877484
4,29582719
4,31285814
4,32986741
4,34685469
4,36381970
4,38076214
4,39768175
4,41457823
4,43145131
4,44830072
4,46512620
4,48192749
4,49870433
4,51545647
4,53218366
4,54888566
4,56556225
4,58221318
4,59883824
4,61543721
4,63200987
4,64855602
4,66507545
4,68156798
4,69803341
4,71447156
4,73088225
4,74726532
4,76362058
4,77994789
4,79624709
4,81251802
4,82876055
4,84497453
4,86115982
4,87731631
4,89344386
4,90954235
4,92561166
4,94165169
4,95766233
4,97364347
4,98959500
5,00551685
5,02140890
5,03727107
5,05310328
5,06890544
5,08467746
5,10041928
5,11613081
5,13181198
5,14746272
5,16308295
5,17867262
5,19423166
5,20976000
5,22525759
5,24072435
5,25616023
5,27156518
5,28693914
5,30228205
5,31759385
5,33287449
5,34812393
5,36334210
5,37852896
5,39368446
5,40880854
5,42390115
5,43896225
5,45399178
5,46898970
5,48395596
5,49889051
5,51379329
5,52866427
5,54350339
5,55831061
5,57308587
5,58782913
5,60254034
5,61721945
5,63186641
5,64648117
5,66106368
5,67561390
5,69013178
5,70461726
5,71907029
5,73349083
5,74787882
5,76223421
5,77655696
5,79084701
5,80510431
5,81932881
5,83352046
5,84767920
5,86180499
5,87589777
5,88995748
5,90398409
5,91797752
5,93193774
5,94586468
5,95975829
5,97361852
5,98744532
6,00123863
6,01499840
6,02872458
6,04241710
6,05607592
6,06970098
6,08329223
6,09684961
6,11037307
6,12386256
6,13731801
6,15073939
6,16412662
6,17747966
6,19079846
6,20408295
6,21733309
6,23054883
6,24373010
6,25687686
6,26998905
6,28306662
6,29610952
6,30911768
6,32209108
6,33502963
6,34793331
6,36080205
6,37363581
6,38643452
6,39919815
6,41192664
6,42461994
6,43727799
6,44990076
6,46248819
6,47504023
6,48755683
6,50003794
6,51248352
6,52489352
6,53726788
6,54960656
6,56190952
6,57417671
6,58640807
6,59860357
6,61076315
6,62288677
6,63497439
6,64702596
6,65904143
6,67102075
6,68296389
6,69487080
6,70674143
6,71857574
6,73037368
6,74213522
6,75386030
6,76554888
6,77720092
6,78881637
6,80039519
6,81193735
6,82344278
6,83491146
6,84634333
6,85773836
6,86909650
6,88041771
6,89170194
6,90294916
6,91415932
6,92533237
6,93646828
6,94756701
6,95862850
6,96965272
6,98063962
6,99158917
7,00250132
7,01337602
7,02421324
7,03501293
7,04577505
7,05649956
7,06718641
