0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,001
0,001
0,001
0,001
0,001
0,001
0,001
0,001
0,001
0,001
0,002
0,002
0,002
0,002
0,002
0,002
0,002
0,002
0,002
0,003
0,003
0,003
0,003
0,003
0,003
0,003
0,003
0,004
0,004
0,004
0,004
0,004
0,004
0,005
0,005
0,005
0,006
0,006
0,006
0,007
0,007
0,007
0,008
0,009
0,009
0,010
0,011
0,011
0,012
0,013
0,014
0,015
0,016
0,017
0,018
0,020
0,021
0,022
0,024
0,025
0,027
0,028
0,030
0,032
0,033
0,035
0,037
0,039
0,041
0,043
0,045
0,047
0,049
0,051
0,053
0,055
0,057
0,059
0,061
0,063
0,065
0,067
0,069
0,071
0,073
0,075
0,077
0,079
0,082
0,084
0,086
0,088
0,090
0,092
0,094
0,096
0,098
0,100
0,102
0,104
0,106
0,108
0,110
0,112
0,114
0,116
0,119
0,121
0,123
0,125
0,127
0,129
0,131
0,133
0,135
0,137
0,139
0,141
0,143
0,145
0,146
0,148
0,150
0,152
0,154
0,156
0,158
0,160
0,161
0,163
0,165
0,166
0,168
0,170
0,171
0,173
0,175
0,176
0,178
0,179
0,181
0,182
0,183
0,185
0,186
0,188
0,189
0,190
0,192
0,193
0,195
0,196
0,198
0,199
0,201
0,202
0,204
0,205
0,207
0,209
0,211
0,213
0,215
0,217
0,219
0,221
0,223
0,226
0,229
0,231
0,234
0,237
0,241
0,244
0,248
0,251
0,255
0,259
0,264
0,268
0,273
0,278
0,283
0,288
0,294
0,300
0,306
0,313
0,320
0,327
0,334
0,342
0,350
0,358
0,366
0,375
0,385
0,394
0,404
0,415
0,425
0,436
0,448
0,460
0,472
0,485
0,498
0,511
0,525
0,540
0,554
0,570
0,585
0,601
0,618
0,635
0,652
0,670
0,689
0,707
0,727
0,746
0,767
0,787
0,808
0,830
0,851
0,874
0,897
0,920
0,943
0,967
0,992
1,016
1,042
1,067
1,093
1,119
1,146
1,173
1,200
1,228
1,256
1,284
1,313
1,342
1,371
1,400
1,430
1,460
1,490
1,521
